OrderID,Is Business Order?,Purchase Date,SKU,Sell Qty,LineItem Total,Marketplace Fee,Fulfillment Fee
114-6001797-8692259,False,2024-10-24 18:07:10,WU-VAHS-F26T,1,108.99,-13.08,-12.55
114-4364293-5474633,False,2024-10-24 18:06:31,1S-50U2-CBTR,1,102.99,-15.45,-5.68
114-2644757-4795429,False,2024-10-24 18:03:28,4L-37DL-41Q0,2,299.98,-45.0,-25.5
114-1146224-9128254,False,2024-10-24 17:55:27,Y7-X8FO-PWPJ,2,117.98,-17.7,-28.9
111-0833543-2333838,False,2024-10-24 17:34:00,KH-L3EF-HCXA-stickerless,1,41.99,-6.3,-6.24
114-5491339-6604222,False,2024-10-24 17:06:15,38-FLD0-OIPP,1,92.99,-11.16,-13.31
114-5737536-1247403,False,2024-10-24 16:54:28,OX-04SP-XVTD,1,63.99,-9.6,-11.41
112-5954047-8075460,False,2024-10-24 16:32:00,OD-KC1Y-XBET,1,75.99,-9.12,-4.16
114-8760734-1593010,False,2024-10-24 16:28:17,HM-0SYS-JP69,1,65.99,-9.9,-3.92
112-8339615-9911452,False,2024-10-24 16:25:45,U8-HCE4-BVFN,1,191.99,-28.8,-7.7
111-0104864-8166641,False,2024-10-24 15:42:15,XZ-A4VF-DKLS,2,297.98,-44.7,-22.46
114-4937827-0528262,True,2024-10-24 15:29:03,SQ-1HQY-ZYNE,1,134.63,-17.77,-4.84
112-5604857-3093034,False,2024-10-24 15:12:26,6B-QV25-4TYH,1,247.99,-37.2,-6.1
114-2102819-3568201,True,2024-10-24 15:04:32,QB-FV3W-9MEN,1,69.29,-10.39,-3.92
113-6468307-4984247,False,2024-10-24 14:52:54,WU-VAHS-F26T,1,108.99,-16.34,-8.17
112-7640746-3865069,False,2024-10-24 14:33:18,WU-VAHS-F26T,1,108.99,-13.08,-12.55
112-4066303-6921038,False,2024-10-24 14:09:39,38-FLD0-OIPP,1,92.99,-11.16,-13.31
112-4059125-7689051,False,2024-10-24 12:40:50,WU-VAHS-F26T,1,108.99,-13.08,-12.55
113-5007963-6103433,False,2024-10-24 12:04:02,EE-2T9O-0SJ2,1,186.99,-28.05,-5.68
111-1459756-6525046,False,2024-10-24 06:41:54,OX-04SP-XVTD,1,63.99,-9.6,-11.41
112-5392772-3755421,True,2024-10-24 05:53:27,FV-U4KT-S2FU,4,403.96,-60.6,-23.36
111-6272795-7790631,False,2024-10-24 03:59:42,OX-04SP-XVTD,1,63.99,-9.6,-11.41
112-0143502-1375427,False,2024-10-24 02:44:34,OX-04SP-XVTD,1,63.99,-9.6,-11.41
112-7395868-0836211,False,2024-10-24 02:15:02,1S-50U2-CBTR,1,102.99,-15.45,-5.68
113-2648653-9045048,False,2024-10-24 01:48:27,1S-50U2-CBTR,1,102.99,-15.45,-5.68
111-2017964-6206634,False,2024-10-24 00:30:07,KT-ASKP-37RZ,1,58.99,-8.85,-4.43
112-0291835-8773824,False,2024-10-24 00:30:07,44-N6F5-U9PC,1,88.94,-13.34,-4.84
113-3751786-1314641,False,2024-10-23 23:50:45,1S-50U2-CBTR,1,102.99,-15.45,-5.68
114-0328983-3133049,True,2024-10-23 22:54:33,HM-0SYS-JP69,1,65.33,-9.79,-4.89
111-2454852-6419442,True,2024-10-23 22:48:41,F9-XHQL-9PQM,1,162.97,-24.44,-12.22
113-4794996-8552209,False,2024-10-23 22:34:08,B2-AHSB-VI7Q,1,158.99,-23.85,-17.69
112-9360798-2559430,False,2024-10-23 22:05:31,44-N6F5-U9PC,1,88.94,-13.34,-4.84
111-4087941-6333024,False,2024-10-23 21:59:12,OD-KC1Y-XBET,1,75.99,-9.12,-4.16
114-0657397-2740220,False,2024-10-23 21:58:01,Q2-Q6IM-8F9C,1,130.99,-19.64,-9.82
112-9870201-0802613,False,2024-10-23 21:47:43,OX-04SP-XVTD,1,63.99,-9.6,-11.41
111-9546959-5955438,False,2024-10-23 21:43:03,1S-50U2-CBTR,1,102.99,-15.45,-5.68
114-7360264-2384269,False,2024-10-23 21:31:59,44-N6F5-U9PC,1,88.94,-13.34,-4.84
113-9747688-7020227,False,2024-10-23 21:27:31,OD-KC1Y-XBET,1,75.99,-9.12,-4.16
111-7667446-7957866,False,2024-10-23 21:02:36,A5-AH5O-LY66,1,102.99,-15.45,-5.68
113-4879351-6869812,False,2024-10-23 20:56:11,A5-AH5O-LY66,1,102.99,-15.45,-5.68
113-9484277-8968269,False,2024-10-23 20:50:28,A5-AH5O-LY66,1,102.99,-15.45,-5.68
113-5387814-7412209,False,2024-10-23 20:00:58,38-FLD0-OIPP,1,92.99,-11.16,-13.31
114-2021383-9689064,False,2024-10-23 19:50:26,OX-04SP-XVTD,1,63.99,-9.59,-4.79
113-0952359-0955451,False,2024-10-23 19:49:18,VA-J5TS-FKRE,3,266.97,-40.05,-13.29
112-4973540-6981848,False,2024-10-23 19:23:48,44-N6F5-U9PC,1,88.94,-13.34,-4.84
111-2021374-3994616,False,2024-10-23 19:22:12,WU-VAHS-F26T,1,108.99,-13.08,-12.55
111-1621967-4813816,True,2024-10-23 19:15:49,F9-XHQL-9PQM,1,162.97,-24.44,-12.22
111-7668444-6248214,True,2024-10-23 18:54:15,1S-50U2-CBTR,1,102.99,-15.45,-5.68
112-5407037-4670636,False,2024-10-23 18:27:22,1S-50U2-CBTR,1,102.99,-15.45,-5.68
111-2853483-6545851,False,2024-10-23 18:08:35,1S-50U2-CBTR,1,102.99,-15.45,-5.68
113-8094123-8712204,False,2024-10-23 17:49:11,WC-T2O1-O9OM,1,51.99,-7.8,-3.92
111-1957311-3028225,True,2024-10-23 16:51:38,EE-2T9O-0SJ2,1,186.99,-28.05,-5.68
113-8143180-4371424,True,2024-10-23 16:46:36,JY-TTNB-1173,2,150.46,-22.56,-11.28
111-8784340-7057866,False,2024-10-23 16:21:07,BR-A3A5-OD35-stickerless,3,332.97,-49.95,-14.28
114-1153580-0271433,False,2024-10-23 15:47:26,1S-50U2-CBTR,2,205.98,-30.9,-11.36
114-8422462-7451433,False,2024-10-23 15:06:03,9M-HFKT-CC95,1,76.99,-11.55,-5.68
112-6648241-0474624,False,2024-10-23 15:01:24,1S-50U2-CBTR,1,102.99,-15.45,-5.68
113-3218806-9892244,False,2024-10-23 14:58:16,IK-3K32-541W,3,923.97,-138.6,-19.83
114-6418373-1010649,True,2024-10-23 14:41:00,HM-0SYS-JP69,2,130.66,-19.6,-7.84
111-9392071-2218649,False,2024-10-23 14:21:15,1S-50U2-CBTR,1,102.99,-15.45,-5.68
111-2132028-7471427,False,2024-10-23 14:09:24,B2-AHSB-VI7Q,2,317.98,-47.7,-35.38
113-0824206-3083410,False,2024-10-23 13:32:14,1S-50U2-CBTR,3,308.97,-46.35,-17.04
111-4051747-9533825,False,2024-10-23 13:19:43,LE-OLKD-W5XW,2,123.98,-18.6,-8.32
114-1595545-6767451,False,2024-10-23 13:16:32,Y7-X8FO-PWPJ,1,58.99,-8.85,-14.45
111-1865354-4246607,False,2024-10-23 12:58:42,A5-AH5O-LY66,1,102.99,-15.45,-5.68
114-3853776-6565018,False,2024-10-23 12:02:30,5B-FJH7-O3UO,1,48.99,-7.35,-5.84
112-7991353-4353821,False,2024-10-23 06:53:49,EH-KGJC-TM5N,1,559.99,-51.8,-6.24
114-5455587-9477017,False,2024-10-23 03:43:44,OD-KC1Y-XBET,1,75.99,-9.12,-4.16
113-8908517-8127416,False,2024-10-23 03:41:11,1S-50U2-CBTR,1,102.99,-15.45,-5.68
114-8240295-3146643,False,2024-10-23 03:29:28,OX-04SP-XVTD,1,63.99,-9.6,-11.41
113-3850612-3227414,False,2024-10-23 03:00:44,1S-50U2-CBTR,1,102.99,-15.45,-5.68
113-0156115-1391442,False,2024-10-23 02:39:39,OX-04SP-XVTD,1,63.99,-9.6,-11.41
112-2200692-0875433,True,2024-10-23 02:31:47,1S-50U2-CBTR,1,102.99,-15.45,-5.68
113-2818799-1781841,False,2024-10-23 01:35:25,9M-HFKT-CC95,1,76.99,-11.55,-5.68
113-1206506-4799428,False,2024-10-23 01:00:23,OD-KC1Y-XBET,2,151.98,-18.24,-8.32
111-0880031-1201814,False,2024-10-23 00:28:57,OX-04SP-XVTD,1,63.99,-9.6,-11.41
113-0067339-4408209,False,2024-10-23 00:11:00,3F-QFCG-9AIV,1,42.99,-6.45,-3.92
111-6086276-6315462,False,2024-10-22 23:31:45,1S-50U2-CBTR,1,102.99,-15.45,-5.68
111-7639931-7149861,False,2024-10-22 22:52:46,OX-04SP-XVTD,1,63.99,-9.6,-11.41
113-6003696-9262654,False,2024-10-22 22:36:08,OX-04SP-XVTD,1,63.99,-9.6,-11.41
113-1189900-1146626,False,2024-10-22 22:15:48,A5-AH5O-LY66,1,102.99,-15.45,-5.68
113-4401157-1353838,False,2024-10-22 21:03:55,1S-50U2-CBTR,1,102.99,-15.45,-5.68
113-0415715-8142666,False,2024-10-22 20:58:30,F9-XHQL-9PQM,1,164.62,-19.75,-7.78
111-7311091-5921035,False,2024-10-22 20:55:41,1S-50U2-CBTR,1,102.99,-15.45,-5.68
112-2384699-3760266,False,2024-10-22 20:54:25,38-FLD0-OIPP,1,92.99,-11.16,-13.31
111-1942379-7123432,True,2024-10-22 20:11:07,EE-2T9O-0SJ2,2,373.98,-56.09,-28.04
111-8425952-0125819,False,2024-10-22 20:06:49,HY-1Z9S-NYD2,1,33.99,-5.1,-4.43
111-8720201-7779449,False,2024-10-22 20:04:10,OD-KC1Y-XBET,1,75.99,-9.12,-4.16
112-6208759-9438601,False,2024-10-22 19:29:21,EE-2T9O-0SJ2,1,186.99,-28.05,-5.68
113-9726570-8620209,True,2024-10-22 19:21:20,5Q-RW1O-LROZ,1,162.97,-24.44,-12.22
111-9167838-9073831,True,2024-10-22 19:14:34,EE-2T9O-0SJ2,1,186.99,-28.05,-5.68
112-8453500-7664256,False,2024-10-22 18:50:23,EE-2T9O-0SJ2,1,186.99,-28.05,-5.68
111-9354364-6257061,False,2024-10-22 18:40:04,CP-68EC-0MKQ,1,55.99,-8.4,-7.54
113-0261617-0567449,False,2024-10-22 18:29:56,OX-04SP-XVTD,1,63.99,-9.6,-11.41
113-0193097-7056240,False,2024-10-22 17:59:17,LE-OLKD-W5XW,1,61.99,-9.3,-4.16
112-0877676-1145060,False,2024-10-22 17:58:40,1N-O8R3-10H2,1,109.99,-13.2,-6.1
112-9569361-5448247,False,2024-10-22 16:52:19,OX-04SP-XVTD,1,63.99,-9.6,-11.41
114-3497319-4209809,False,2024-10-22 16:33:31,A5-AH5O-LY66,2,205.98,-30.9,-11.36
111-5980390-7145866,False,2024-10-22 16:20:19,B2-AHSB-VI7Q,2,317.98,-71.55000000000001,-53.07000000000001
111-5980390-7145866,False,2024-10-22 16:20:19,B2-AHSB-VI7Q,1,158.99,-71.55000000000001,-53.07000000000001
112-3970867-6314600,False,2024-10-22 15:55:30,HY-1Z9S-NYD2,1,33.99,-5.1,-4.43
114-8279712-0921808,True,2024-10-22 15:52:43,YL-5UJ6-XRFA,3,209.97,-31.5,-12.48
114-3376834-0837047,False,2024-10-22 15:51:23,FO-XR8D-5FLB,1,48.99,-7.35,-5.29
111-0438748-1638632,False,2024-10-22 15:36:19,V4-9J2H-LIUZ,2,272.64,-40.9,-12.2
111-6276065-6097860,False,2024-10-22 15:32:07,RI-A8IC-1OH7,2,129.98,-19.5,-11.68
114-0756182-4309810,False,2024-10-22 15:07:39,OX-04SP-XVTD,1,63.99,-9.6,-11.41
114-0307037-4109045,True,2024-10-22 15:02:43,3F-QFCG-9AIV,2,85.12,-12.76,-7.84
111-7978862-2529019,True,2024-10-22 13:56:16,EN-IF50-UGWY,1,250.99,-30.12,-5.29
113-0510696-2569839,False,2024-10-22 13:30:05,38-FLD0-OIPP,1,92.99,-11.16,-13.31
111-0007373-8097001,False,2024-10-22 12:14:59,QG-F35W-2A1W,1,63.99,-9.6,-4.84
112-2411900-3749064,False,2024-10-22 12:03:43,BR-A3A5-OD35-stickerless,1,110.99,-16.65,-4.76
112-1582258-9481054,False,2024-10-22 08:03:42,XZ-A4VF-DKLS,1,148.99,-22.35,-11.23
112-0275399-1033858,True,2024-10-22 05:25:37,12-7LHD-WP8D,2,241.16,-36.18,-24.34
113-0066618-5424239,False,2024-10-22 04:54:51,IK-3K32-541W,1,307.99,-46.2,-6.61
113-1081588-0761065,False,2024-10-22 02:48:18,WU-VAHS-F26T,1,108.99,-13.08,-12.55
112-2556515-8769064,False,2024-10-22 01:51:04,LE-OLKD-W5XW,1,61.99,-9.3,-4.16
114-3902523-8534600,False,2024-10-22 01:39:34,1S-50U2-CBTR,1,108.99,-16.35,-5.68
111-7248897-3760235,False,2024-10-22 01:38:58,XZ-A4VF-DKLS,2,297.98,-44.7,-22.46
114-6551197-1433827,False,2024-10-22 01:21:29,OX-04SP-XVTD,1,63.99,-9.6,-11.41
114-2425615-7993826,False,2024-10-22 00:19:06,HY-1Z9S-NYD2,1,33.99,-5.1,-4.43
111-5554943-7606630,False,2024-10-22 00:01:40,A5-AH5O-LY66,1,109.99,-16.5,-5.68
113-9808534-0180255,True,2024-10-21 23:57:32,1V-LHOI-24HR,1,360.62,-54.09,-16.93
111-9652877-2845847,False,2024-10-21 22:34:37,3F-QFCG-9AIV,2,85.98,-12.9,-7.84
114-1824124-4390629,False,2024-10-21 21:56:23,L6-CYBY-JQFF,1,235.99,-35.4,-7.03
112-4964724-6926653,False,2024-10-21 21:51:12,1S-50U2-CBTR,2,217.98,-32.7,-11.36
111-0816384-7483429,False,2024-10-21 21:26:50,1S-50U2-CBTR,1,108.99,-16.35,-5.68
111-6370341-6224225,False,2024-10-21 21:24:15,4I-IIKX-57TL,1,55.99,-8.4,-13.69
113-3252406-8688239,False,2024-10-21 20:46:27,A5-AH5O-LY66,1,109.99,-16.5,-5.68
114-4666438-9966656,True,2024-10-21 18:35:05,IK-3K32-541W,1,304.91,-45.73,-22.86
111-3918303-9158638,False,2024-10-21 17:23:59,OX-04SP-XVTD,1,63.99,-9.6,-11.41
112-1335052-3545819,False,2024-10-21 16:18:32,EE-2T9O-0SJ2,1,186.99,-28.04,-14.02
112-0577074-6404208,True,2024-10-21 16:16:47,Y7-X8FO-PWPJ,4,233.6,-35.04,-57.8
112-6310632-9133059,False,2024-10-21 16:11:40,A5-AH5O-LY66,1,109.99,-16.5,-5.68
113-8100864-0627451,False,2024-10-21 15:50:49,FB-C76T-LUM2,1,133.99,-20.1,-5.59
112-8570617-4425852,False,2024-10-21 14:37:55,QQ-DJOO-UPTP-stickerless,1,87.99,-10.56,-6.1
111-7688459-2505850,False,2024-10-21 14:03:53,LE-OLKD-W5XW,2,123.98,-18.6,-8.32
111-1782196-1310645,False,2024-10-21 13:27:36,9M-HFKT-CC95,1,76.99,-11.55,-5.68
114-6120736-8686643,True,2024-10-21 12:53:26,EE-2T9O-0SJ2,1,186.99,-28.05,-5.68
114-8009072-0930657,False,2024-10-21 03:34:59,QQ-DJOO-UPTP-stickerless,1,87.99,-10.56,-6.1
111-9165078-3148255,False,2024-10-21 02:53:41,X0-GJVU-T3CE,1,222.47,-33.37,-9.31
113-2178204-0169805,False,2024-10-21 01:30:45,4I-IIKX-57TL,1,55.99,-8.4,-13.69
113-0385254-5434612,False,2024-10-21 01:19:14,JE-BHGJ-2SQI,1,82.99,-12.45,-17.87
112-4789862-4955417,True,2024-10-20 22:34:12,4I-IIKX-57TL,3,166.29,-24.93,-41.07
113-0971403-0612265,False,2024-10-20 22:03:25,JE-BHGJ-2SQI,1,82.99,-12.45,-17.87
112-8020174-2834647,False,2024-10-20 21:47:00,OX-04SP-XVTD,2,127.98,-19.2,-22.82
114-1555780-5707421,False,2024-10-20 21:27:18,A5-AH5O-LY66,1,109.99,-16.5,-5.68
112-4699969-0387416,False,2024-10-20 20:50:00,4I-IIKX-57TL,2,111.98,-16.8,-27.38
111-1602578-2209004,False,2024-10-20 20:10:15,OX-04SP-XVTD,1,63.99,-9.6,-11.41
114-3969156-6545013,True,2024-10-20 19:15:52,EE-2T9O-0SJ2,1,186.99,-28.04,-14.02
113-9844869-9565061,False,2024-10-20 18:42:00,4I-IIKX-57TL,2,111.98,-16.8,-27.38
111-8605020-8440253,False,2024-10-20 18:04:53,U8-HCE4-BVFN,1,191.99,-28.79,-14.39
111-9391315-7475448,False,2024-10-20 17:52:36,FO-XR8D-5FLB,1,48.99,-7.35,-5.29
112-7717118-7461838,False,2024-10-20 17:29:29,SQ-1HQY-ZYNE,1,135.99,-17.88,-4.84
112-7033993-5404268,False,2024-10-20 16:44:05,U8-HCE4-BVFN,1,191.99,-28.8,-7.7
113-4667877-8797811,False,2024-10-20 16:40:17,3F-QFCG-9AIV,1,42.99,-6.45,-3.92
111-5802920-8093057,False,2024-10-20 16:33:00,4I-IIKX-57TL,2,111.98,-16.8,-27.38
113-5721095-9569831,False,2024-10-20 16:23:56,OX-04SP-XVTD,1,63.99,-9.6,-11.41
113-7599837-9141804,False,2024-10-20 15:37:59,EH-KGJC-TM5N,1,559.99,-51.8,-6.24
114-5420607-1710635,False,2024-10-20 15:23:59,4I-IIKX-57TL,1,55.99,-8.4,-13.69
114-4246002-4359402,False,2024-10-20 15:08:20,EH-KGJC-TM5N,2,1119.98,-103.6,-12.48
113-0829769-9964209,False,2024-10-20 14:07:46,ID-QT08-K43Q,1,27.99,-3.36,-5.84
113-3025324-3018610,False,2024-10-20 13:06:44,A5-AH5O-LY66,1,109.99,-16.5,-5.68
111-8677026-7059443,False,2024-10-20 12:42:02,EH-KGJC-TM5N,1,559.99,-51.8,-6.24
114-9199766-6574605,False,2024-10-20 11:58:19,OX-04SP-XVTD,1,63.99,-9.6,-11.41
112-1731068-7680231,False,2024-10-20 08:13:05,1S-50U2-CBTR,2,217.98,-32.7,-12.76
113-1358656-0629005,False,2024-10-20 06:29:54,OX-04SP-XVTD,1,63.99,-9.6,-11.41
112-4334567-0781057,False,2024-10-20 04:28:00,4I-IIKX-57TL,2,111.98,-16.8,-27.38
112-6110713-8621866,False,2024-10-20 04:13:56,1S-50U2-CBTR,1,108.99,-16.35,-6.38
111-6873745-7728259,False,2024-10-20 00:58:52,OX-04SP-XVTD,1,63.99,-9.6,-11.41
114-2869578-7071439,False,2024-10-19 23:38:08,LM-36P4-UDXL,1,191.99,-28.8,-8.02
112-1460943-2817808,False,2024-10-19 22:48:20,4I-IIKX-57TL,1,55.99,-8.4,-13.69
112-6017722-1869820,False,2024-10-19 22:42:37,JE-BHGJ-2SQI,1,82.99,-12.45,-17.87
113-0371667-7862668,False,2024-10-19 21:47:13,5Q-RW1O-LROZ,1,164.62,-19.75,-7.78
112-9348330-3607459,False,2024-10-19 21:38:51,LM-36P4-UDXL,1,191.99,-28.8,-8.02
113-6848843-3925047,False,2024-10-19 21:15:38,OX-04SP-XVTD,1,63.99,-9.6,-11.41
112-4317499-2420261,False,2024-10-19 20:36:51,SQ-1HQY-ZYNE,1,135.99,-17.88,-4.84
113-0184913-9108257,False,2024-10-19 19:48:42,US-7UCD-E5GJ,1,141.99,-21.3,-16.55
111-2265978-3523463,False,2024-10-19 19:37:57,US-7UCD-E5GJ,1,141.99,-21.3,-16.55
112-9394351-3921051,False,2024-10-19 19:32:43,QQ-DJOO-UPTP-stickerless,1,87.99,-10.56,-6.1
114-3045719-6385023,False,2024-10-19 19:19:01,OX-04SP-XVTD,1,63.99,-9.6,-11.41
112-7382824-6647409,False,2024-10-19 17:50:17,Z6-5WUH-DYFZ,1,128.99,-15.48,-4.43
111-9031666-9476245,False,2024-10-19 17:27:17,A5-AH5O-LY66,1,109.99,-16.5,-5.68
114-8053242-9148238,False,2024-10-19 16:50:51,OX-04SP-XVTD,1,63.99,-9.6,-11.41
114-4999330-8934604,False,2024-10-19 16:34:25,3M-6SGL-TQ9P,1,50.94,-7.64,-5.29
113-8767751-4119469,False,2024-10-19 16:26:00,3M-6SGL-TQ9P,1,50.94,-7.64,-5.29
113-7304189-7613026,False,2024-10-19 16:18:52,4I-IIKX-57TL,1,55.99,-8.4,-13.69
112-4160647-5334637,False,2024-10-19 16:16:38,OX-04SP-XVTD,1,63.99,-9.6,-11.41
114-7580962-8006638,True,2024-10-19 16:12:05,X0-GJVU-T3CE,1,220.25,-33.03,-16.51
113-9533649-5969840,False,2024-10-19 14:59:25,XZ-A4VF-DKLS,1,148.99,-22.35,-11.23
112-7706293-3787444,False,2024-10-19 14:52:16,R0-MMUR-V42R,1,65.99,-9.9,-15.59
114-7659183-3528221,False,2024-10-19 14:52:06,OX-04SP-XVTD,1,63.99,-9.6,-11.41
111-7362909-2435456,False,2024-10-19 14:49:03,FB-C76T-LUM2,1,133.99,-20.1,-5.59
114-1633254-5884247,False,2024-10-19 14:24:40,38-FLD0-OIPP,1,92.99,-11.16,-13.31
111-2458537-6772247,False,2024-10-19 14:08:18,OD-KC1Y-XBET,1,75.99,-9.12,-4.16
111-5522782-5126645,True,2024-10-19 11:15:22,IK-3K32-541W,1,304.91,-45.73,-22.86
113-5003915-7558642,False,2024-10-19 05:41:26,4I-IIKX-57TL,1,55.99,-8.4,-13.69
112-8000724-8267455,False,2024-10-19 03:48:16,Z6-5WUH-DYFZ,1,128.99,-15.48,-4.43
113-4467118-4147435,False,2024-10-19 03:29:37,OX-04SP-XVTD,2,127.98,-19.2,-22.82
112-4460513-2001000,False,2024-10-19 03:20:16,9M-HFKT-CC95,1,76.99,-11.55,-5.68
113-9710810-1823463,False,2024-10-19 02:54:03,XZ-A4VF-DKLS,1,148.99,-22.35,-11.23
111-5138576-0509865,True,2024-10-19 02:49:38,QQ-DJOO-UPTP-stickerless,2,174.22,-20.9,-12.2
111-3520245-9761069,False,2024-10-19 01:57:50,4I-IIKX-57TL,1,55.99,-8.4,-13.69
113-3332305-1277817,False,2024-10-19 01:21:15,OX-04SP-XVTD,2,127.98,-19.2,-22.82
113-8172384-1773849,False,2024-10-19 01:03:08,38-FLD0-OIPP,1,92.99,-11.16,-13.31
113-4287431-2511463,False,2024-10-19 00:09:56,4I-IIKX-57TL,3,167.97,-25.2,-41.07
114-7558632-0396244,True,2024-10-18 23:57:40,FB-C76T-LUM2,2,267.98,-40.2,-11.18
112-5985034-4367401,False,2024-10-18 23:22:50,4I-IIKX-57TL,1,55.99,-8.4,-13.69
114-0902988-5803447,False,2024-10-18 22:58:03,38-FLD0-OIPP,1,92.99,-11.16,-13.31
114-3036886-9850662,True,2024-10-18 22:14:53,HM-0SYS-JP69,1,65.33,-9.79,-4.89
112-2506189-9892201,False,2024-10-18 22:06:24,4I-IIKX-57TL,1,55.99,-8.4,-13.69
112-8129011-9486607,False,2024-10-18 21:53:34,A5-AH5O-LY66,1,109.99,-16.5,-5.68
113-4486670-1097011,False,2024-10-18 20:21:37,5Q-RW1O-LROZ,1,164.62,-19.75,-7.78
113-5807553-2373042,True,2024-10-18 20:16:17,EE-2T9O-0SJ2,1,186.99,-28.05,-5.68
114-9953876-6069802,False,2024-10-18 20:10:55,38-FLD0-OIPP,1,92.99,-11.16,-13.31
111-5805525-7965847,False,2024-10-18 19:16:00,4I-IIKX-57TL,1,55.99,-8.4,-13.69
112-3767001-9817062,False,2024-10-18 19:14:32,LM-36P4-UDXL,1,191.99,-28.8,-8.02
114-7292616-6753018,True,2024-10-18 19:12:52,A5-AH5O-LY66,1,106.99,-16.05,-5.68
114-8899357-0792234,False,2024-10-18 18:59:45,OX-04SP-XVTD,1,63.99,-9.6,-11.41
112-8584056-0205833,False,2024-10-18 18:36:31,OX-04SP-XVTD,1,63.99,-9.6,-11.41
114-1048745-0286607,True,2024-10-18 18:23:22,3F-QFCG-9AIV,1,42.56,-6.38,-3.92
112-0167865-4077019,True,2024-10-18 17:43:44,FA-WSUJ-WZ52,1,287.09,-43.06,-15.41
111-9935950-6163416,False,2024-10-18 16:48:40,4I-IIKX-57TL,2,111.98,-16.8,-27.38
114-8398829-3515450,True,2024-10-18 15:35:28,9M-HFKT-CC95,10,712.7,-106.9,-56.8
114-1711056-2545806,False,2024-10-18 15:03:13,38-FLD0-OIPP,1,92.99,-11.16,-13.31
114-4055832-4941009,False,2024-10-18 14:12:32,1S-50U2-CBTR,1,108.99,-16.35,-6.38
113-9756841-4661858,False,2024-10-18 13:59:56,KH-L3EF-HCXA-stickerless,1,41.99,-6.29,-3.14
113-2890292-6112261,False,2024-10-18 13:59:56,KH-L3EF-HCXA-stickerless,1,41.99,-6.3,-6.24
113-0471007-0042654,False,2024-10-18 13:59:56,KH-L3EF-HCXA-stickerless,1,41.99,-6.3,-6.24
114-0581190-6049006,True,2024-10-18 13:50:24,4I-IIKX-57TL,1,55.43,-8.31,-13.69
113-7966819-0176211,False,2024-10-18 13:00:47,39-7J86-IO27,1,65.99,-7.92,-7.86
112-7483918-2531422,False,2024-10-18 12:42:10,OX-04SP-XVTD,1,63.99,-9.6,-11.41
114-1231748-4051400,False,2024-10-18 10:58:34,OX-04SP-XVTD,1,63.99,-9.6,-11.41
112-3924003-9189019,False,2024-10-18 10:19:32,HM-0SYS-JP69,1,65.99,-9.9,-3.92
112-8027551-4437857,False,2024-10-18 05:52:34,4L-37DL-41Q0,2,299.98,-45.0,-25.5
111-3650709-5015457,False,2024-10-18 04:17:50,4I-IIKX-57TL,2,111.98,-16.8,-27.38
112-3428083-3835457,True,2024-10-18 02:37:15,3F-QFCG-9AIV,1,42.56,-6.38,-3.92
111-4112208-3395443,False,2024-10-18 02:07:09,OX-04SP-XVTD,1,63.99,-9.6,-11.41
112-4487630-0991417,False,2024-10-18 01:54:11,4M-EFXB-MYIV-stickerless,1,168.58,-25.29,-7.03
112-0862675-7853866,False,2024-10-18 01:42:24,LE-OLKD-W5XW,1,61.99,-9.3,-4.16
113-2327676-4059464,False,2024-10-17 23:19:44,Y7-X8FO-PWPJ,1,58.99,-8.85,-14.45
113-6198625-0936267,False,2024-10-17 22:28:06,4I-IIKX-57TL,4,223.96,-33.6,-54.76
113-7637771-1646600,False,2024-10-17 22:26:14,4I-IIKX-57TL,3,167.97,-25.2,-41.07
114-6294849-2375437,False,2024-10-17 21:25:18,3F-QFCG-9AIV,1,42.99,-6.45,-3.92
113-7412000-4929863,True,2024-10-17 21:17:36,HM-0SYS-JP69,1,65.33,-9.79,-4.89
112-1898767-7119422,False,2024-10-17 20:49:35,LE-OLKD-W5XW,1,61.99,-9.3,-4.16
111-0571352-3597808,False,2024-10-17 20:41:20,OX-04SP-XVTD,1,63.99,-9.6,-11.41
112-7264412-0748246,False,2024-10-17 20:33:30,4I-IIKX-57TL,1,55.99,-8.4,-13.69
113-6531999-7110664,True,2024-10-17 19:47:05,JP-TFG9-7C7Z,3,296.97,-44.54,-22.27
112-7235968-2207461,True,2024-10-17 19:35:33,2U-TFXY-488C,4,593.96,-89.09,-44.54
113-2146225-0411415,False,2024-10-17 19:12:28,LE-OLKD-W5XW,1,61.99,-9.3,-4.16
113-1735254-5453852,True,2024-10-17 18:40:05,EE-2T9O-0SJ2,1,186.99,-28.05,-5.68
113-9345904-7145003,False,2024-10-17 18:35:05,BR-A3A5-OD35-stickerless,1,110.99,-16.65,-4.76
114-1710104-2382612,False,2024-10-17 17:51:28,OX-04SP-XVTD,1,63.99,-9.6,-11.41
114-1537796-0876229,False,2024-10-17 17:45:28,3V-FAAD-TLKS,1,89.53,-13.43,-5.29
114-7507752-8179423,True,2024-10-17 17:37:26,HM-0SYS-JP69,1,65.33,-9.79,-4.89
111-8033744-2127403,False,2024-10-17 17:28:58,RI-A8IC-1OH7,2,129.98,-19.5,-11.68
112-3731736-3685028,False,2024-10-17 16:13:30,4I-IIKX-57TL,5,279.95,-42.0,-68.45
111-6217654-5335447,True,2024-10-17 16:03:31,IK-3K32-541W,1,304.91,-45.73,-22.86
